id,address,capacity,latitude,longitude,parking_type
opendata_ruhver_parkseiten_line.476,St.-Anna-Str.,5.0,48.141178681921744,11.58620358335656,Parkplatz
opendata_ruhver_parkseiten_line.477,St.-Anna-Str.,12.0,48.138892675111855,11.58694774811713,Parkplatz
opendata_ruhver_parkseiten_line.478,Pfarrstr.,20.0,48.13872142526878,11.58779363315918,Parkplatz
opendata_ruhver_parkseiten_line.479,Pfarrstr.,26.0,48.13874337354494,11.587908090867483,Parkplatz
opendata_ruhver_parkseiten_line.480,Bürkleinstr.,18.0,48.13936641501237,11.585914513979816,Parkplatz
opendata_ruhver_parkseiten_line.481,Bürkleinstr.,21.0,48.13929279803741,11.585870162187204,Parkplatz
opendata_ruhver_parkseiten_line.482,Gewürzmühlstr.,10.0,48.139494268299686,11.588001667398666,Parkplatz
opendata_ruhver_parkseiten_line.483,Gewürzmühlstr.,11.0,48.13944381971773,11.58791643241653,Parkplatz
opendata_ruhver_parkseiten_line.484,Gewürzmühlstr.,14.0,48.1389886206586,11.589881031403728,Parkplatz
opendata_ruhver_parkseiten_line.485,Gewürzmühlstr.,14.0,48.1385207909696,11.590729406637733,Parkplatz
opendata_ruhver_parkseiten_line.486,Gewürzmühlstr.,13.0,48.13841215665347,11.590711191419343,Parkplatz
opendata_ruhver_parkseiten_line.487,Thierschstr.,6.0,48.13814017647259,11.588239392860476,Parkplatz
opendata_ruhver_parkseiten_line.488,Thiemestr.,20.0,48.15670993968396,11.58786749821424,Parkplatz
opendata_ruhver_parkseiten_line.489,Kaulbachstr.,10.0,48.15794922961448,11.586914233526334,Parkplatz
opendata_ruhver_parkseiten_line.490,Kaulbachstr.,9.0,48.15644019401972,11.586512839389147,Parkplatz
opendata_ruhver_parkseiten_line.491,Kaulbachstr.,16.0,48.155627326476626,11.585970907001652,Parkplatz
opendata_ruhver_parkseiten_line.492,Kaulbachstr.,6.0,48.15490028409319,11.585545978691368,Parkplatz
opendata_ruhver_parkseiten_line.493,Dillisstr.,10.0,48.15815342169278,11.586035992702174,Parkplatz
opendata_ruhver_parkseiten_line.494,Dillisstr.,10.0,48.15815847795516,11.586140611699353,Parkplatz
opendata_ruhver_parkseiten_line.495,Nikolaistr.,5.0,48.159164352268434,11.585823854915855,Parkplatz
opendata_ruhver_parkseiten_line.496,Clemensstr.,13.0,48.163870345315246,11.581247078997677,Parkplatz
opendata_ruhver_parkseiten_line.497,Clemensstr.,19.0,48.16348220033196,11.575568714282264,Parkplatz
opendata_ruhver_parkseiten_line.498,Leopoldstr.,6.0,48.1680000130466,11.586020093424635,Parkplatz
opendata_ruhver_parkseiten_line.499,Leopoldstr.,29.0,48.16932560041607,11.585942422618462,Parkplatz
opendata_ruhver_parkseiten_line.500,Clemensstr.,23.0,48.163421668137715,11.585692629816663,Parkplatz
opendata_ruhver_parkseiten_line.501,Clemensstr.,15.0,48.16346580578092,11.584645980097854,Parkplatz
opendata_ruhver_parkseiten_line.502,Clemensstr.,37.0,48.163685609876545,11.58297134576119,Parkplatz
opendata_ruhver_parkseiten_line.503,Clemensstr.,19.0,48.16357017706869,11.583000362974639,Parkplatz
opendata_ruhver_parkseiten_line.504,Clemensstr.,18.0,48.163940945867694,11.581483404001741,Parkplatz
opendata_ruhver_parkseiten_line.505,Clemensstr.,27.0,48.164031189417834,11.580204435688819,Parkplatz
opendata_ruhver_parkseiten_line.506,Clemensstr.,14.0,48.163933642174214,11.578849602444583,Parkplatz
opendata_ruhver_parkseiten_line.507,Clemensstr.,12.0,48.16379178379687,11.577740779643385,Parkplatz
opendata_ruhver_parkseiten_line.508,Clemensstr.,19.0,48.16368454824402,11.576675899673306,Parkplatz
opendata_ruhver_parkseiten_line.509,Destouchesstr.,14.0,48.164593605446285,11.574954462343221,Parkplatz
opendata_ruhver_parkseiten_line.510,Destouchesstr.,12.0,48.16472591979259,11.576483029017488,Parkplatz
opendata_ruhver_parkseiten_line.511,Zeppelinstr.,12.0,48.12548651328522,11.58044897612362,Parkplatz
opendata_ruhver_parkseiten_line.512,Zeppelinstr.,10.0,48.126032479117825,11.58127569823596,Parkplatz
opendata_ruhver_parkseiten_line.513,Destouchesstr.,20.0,48.165052567451546,11.580266288413169,Parkplatz
opendata_ruhver_parkseiten_line.514,Destouchesstr.,19.0,48.164536050617244,11.575235164919526,Parkplatz
opendata_ruhver_parkseiten_line.515,Destouchesstr.,11.0,48.1646467025672,11.576517427064163,Parkplatz
opendata_ruhver_parkseiten_line.516,Destouchesstr.,10.0,48.164730130075235,11.577512961321439,Parkplatz
opendata_ruhver_parkseiten_line.517,Destouchesstr.,13.0,48.164827463815236,11.578656105556155,Parkplatz
opendata_ruhver_parkseiten_line.518,Destouchesstr.,23.0,48.16499398804973,11.58032456708966,Parkplatz
opendata_ruhver_parkseiten_line.519,Zeppelinstr.,14.0,48.12614264681656,11.581286666041022,Parkplatz
opendata_ruhver_parkseiten_line.520,Zeppelinstr.,9.0,48.12554174144786,11.580380764145508,Parkplatz
opendata_ruhver_parkseiten_line.521,Zeppelinstr.,7.0,48.126635025711515,11.582196871376448,Parkplatz
opendata_ruhver_parkseiten_line.522,Bereiteranger,23.0,48.126263703266574,11.579846204037075,Parkplatz
opendata_ruhver_parkseiten_line.523,Bereiteranger,24.0,48.12634011699053,11.579903700511737,Parkplatz
opendata_ruhver_parkseiten_line.524,Mariahilfstr.,24.0,48.126834802577314,11.580791334258336,Parkplatz
opendata_ruhver_parkseiten_line.525,Mariahilfstr.,9.0,48.126724344992724,11.581214877543605,Parkplatz
opendata_ruhver_parkseiten_line.526,Mariahilfstr.,8.0,48.12613637177088,11.582014735284124,Parkplatz
opendata_ruhver_parkseiten_line.527,Schweigerstr.,21.0,48.12741876115949,11.581811703137191,Parkplatz
opendata_ruhver_parkseiten_line.528,Schweigerstr.,24.0,48.12734180561541,11.581642847273004,Parkplatz
opendata_ruhver_parkseiten_line.529,Schweigerstr.,6.0,48.126738961339726,11.582766486220802,Parkplatz
opendata_ruhver_parkseiten_line.530,Mariahilfpl.,26.0,48.12511623035647,11.581840862197835,Parkplatz
opendata_ruhver_parkseiten_line.531,Mariahilfpl.,9.0,48.124266166338124,11.583293223119318,Parkplatz
opendata_ruhver_parkseiten_line.532,Mariahilfpl.,13.0,48.12474908954089,11.583842421013307,Parkplatz
opendata_ruhver_parkseiten_line.533,,15.0,48.125791356327824,11.585722507831488,Parkplatz
opendata_ruhver_parkseiten_line.534,Gebsattelstr.,28.0,48.12537951866374,11.587496090131573,Parkplatz
opendata_ruhver_parkseiten_line.535,Gebsattelstr.,14.0,48.125910849330936,11.58569660618516,Parkplatz
opendata_ruhver_parkseiten_line.536,Gebsattelstr.,32.0,48.12550477100564,11.58751951354853,Parkplatz
opendata_ruhver_parkseiten_line.537,Gebsattelstr.,9.0,48.124216906468185,11.589548835468596,Parkplatz
opendata_ruhver_parkseiten_line.538,Auerfeldstr.,27.0,48.123560935306074,11.591547454892787,Parkplatz
opendata_ruhver_parkseiten_line.539,Schornstr.,48.0,48.124754869911754,11.59027933118467,Parkplatz
opendata_ruhver_parkseiten_line.540,Ruhestr.,6.0,48.12051611434396,11.582938872166345,Parkplatz
opendata_ruhver_parkseiten_line.541,Ruhestr.,10.0,48.120535486157586,11.582680573008425,Parkplatz
opendata_ruhver_parkseiten_line.542,Hiendlmayrstr.,14.0,48.12022398292365,11.58274550427058,Parkplatz
opendata_ruhver_parkseiten_line.543,Clemensstr.,21.0,48.16357545412695,11.575397807843745,Parkplatz
opendata_ruhver_parkseiten_line.544,Clemensstr.,43.0,48.16361431509906,11.573090331739303,Parkplatz
opendata_ruhver_parkseiten_line.545,Clemensstr.,22.0,48.16390778039455,11.570443743228026,Parkplatz
opendata_ruhver_parkseiten_line.546,Clemensstr.,29.0,48.16400887067663,11.570539833017838,Parkplatz
opendata_ruhver_parkseiten_line.547,Clemensstr.,17.0,48.16410412773608,11.568650813413631,Parkplatz
opendata_ruhver_parkseiten_line.548,Clemensstr.,12.0,48.16425562057615,11.56704213786899,Parkplatz
opendata_ruhver_parkseiten_line.549,Clemensstr.,29.0,48.164461222743874,11.565451346273877,Parkplatz
opendata_ruhver_parkseiten_line.550,Herzogstr.,6.0,48.1633878773831,11.564796345754207,Parkplatz
opendata_ruhver_parkseiten_line.551,Herzogstr.,10.0,48.163341271042206,11.565836198467663,Parkplatz
opendata_ruhver_parkseiten_line.552,Herzogstr.,16.0,48.16333321805094,11.567079347212278,Parkplatz
opendata_ruhver_parkseiten_line.553,Herzogstr.,15.0,48.16324750921534,11.567095898510567,Parkplatz
opendata_ruhver_parkseiten_line.554,Herzogstr.,11.0,48.16322767257972,11.568462578497286,Parkplatz
opendata_ruhver_parkseiten_line.555,Clemensstr.,20.0,48.16435047314047,11.567113152276992,Parkplatz
opendata_ruhver_parkseiten_line.556,Kaiserstr.,19.0,48.16115188178438,11.578596005623186,Parkplatz
opendata_ruhver_parkseiten_line.557,Kaiserstr.,7.0,48.16105814461422,11.579895001483703,Parkplatz
opendata_ruhver_parkseiten_line.558,Erich-Kästner-Str.,11.0,48.162603373127574,11.568908169702999,Parkplatz
opendata_ruhver_parkseiten_line.559,Hohenzollernstr.,11.0,48.16098965582326,11.564601781058917,Parkplatz
opendata_ruhver_parkseiten_line.560,Hohenzollernstr.,18.0,48.16103401495261,11.5658290085395,Parkplatz
opendata_ruhver_parkseiten_line.561,Erich-Kästner-Str.,10.0,48.16366765720422,11.569253303707166,Parkplatz
opendata_ruhver_parkseiten_line.562,Erich-Kästner-Str.,8.0,48.16372863051902,11.569421226146673,Parkplatz
opendata_ruhver_parkseiten_line.563,Erich-Kästner-Str.,13.0,48.164568865799,11.569554408877892,Parkplatz
opendata_ruhver_parkseiten_line.564,Erich-Kästner-Str.,11.0,48.16452471675702,11.569688174808078,Parkplatz
opendata_ruhver_parkseiten_line.565,Fallmerayerstr.,13.0,48.164294160891096,11.571294397286028,Parkplatz
opendata_ruhver_parkseiten_line.566,Fallmerayerstr.,24.0,48.164279282342136,11.571451508083621,Parkplatz
opendata_ruhver_parkseiten_line.567,Fallmerayerstr.,13.0,48.16339113819552,11.571338181418705,Parkplatz
opendata_ruhver_parkseiten_line.568,Fallmerayerstr.,24.0,48.16335622340217,11.57146329783417,Parkplatz
opendata_ruhver_parkseiten_line.569,Fallmerayerstr.,15.0,48.16241433977436,11.571835229174798,Parkplatz
opendata_ruhver_parkseiten_line.570,Artur-Kutscher-Pl.,5.0,48.16362144501584,11.58985567287534,Parkplatz
opendata_ruhver_parkseiten_line.571,Nikolaipl.,8.0,48.15863441888416,11.586299637301028,Parkplatz
opendata_ruhver_parkseiten_line.572,Nikolaipl.,13.0,48.15834934168036,11.586652611449027,Parkplatz
opendata_ruhver_parkseiten_line.573,Artur-Kutscher-Pl.,8.0,48.16347207545368,11.590667753096447,Parkplatz
opendata_ruhver_parkseiten_line.574,Schornstr.,54.0,48.124710351816795,11.590448713547387,Parkplatz
opendata_ruhver_parkseiten_line.575,Kaiserstr.,7.0,48.16097431468329,11.581016382133882,Parkplatz
opendata_ruhver_parkseiten_line.576,Herzogstr.,8.0,48.16316421442678,11.568240386097342,Parkplatz
opendata_ruhver_parkseiten_line.577,Herzogstr.,20.0,48.163079508741546,11.570223095549347,Parkplatz
opendata_ruhver_parkseiten_line.578,Herzogstr.,20.0,48.16300175123992,11.570013777568615,Parkplatz
opendata_ruhver_parkseiten_line.579,Herzogstr.,17.0,48.162889028172145,11.571897505348113,Parkplatz
opendata_ruhver_parkseiten_line.580,Herzogstr.,20.0,48.16264903167239,11.573598097556173,Parkplatz
opendata_ruhver_parkseiten_line.581,Herzogstr.,38.0,48.162660140479694,11.575927939860398,Parkplatz
opendata_ruhver_parkseiten_line.582,Herzogstr.,7.0,48.162487189846786,11.575542674107243,Parkplatz
opendata_ruhver_parkseiten_line.583,Herzogstr.,33.0,48.16283766140465,11.578716791089256,Parkplatz
opendata_ruhver_parkseiten_line.584,Herzogstr.,22.0,48.16270871498379,11.579034245548552,Parkplatz
opendata_ruhver_parkseiten_line.585,Herzogstr.,18.0,48.16275782104294,11.580697010643144,Parkplatz
opendata_ruhver_parkseiten_line.586,Herzogstr.,14.0,48.16264281160159,11.580547448894187,Parkplatz
opendata_ruhver_parkseiten_line.587,Herzogstr.,29.0,48.162481778621206,11.582720072257107,Parkplatz
opendata_ruhver_parkseiten_line.588,Herzogstr.,17.0,48.16234899973953,11.582704720110797,Parkplatz
opendata_ruhver_parkseiten_line.589,Herzogstr.,23.0,48.162209595033445,11.58452915950396,Parkplatz
opendata_ruhver_parkseiten_line.590,Kaiserstr.,24.0,48.160653955998576,11.584577199757932,Parkplatz
opendata_ruhver_parkseiten_line.591,Kaiserstr.,24.0,48.16062608493812,11.584297888169456,Parkplatz
opendata_ruhver_parkseiten_line.592,Kaiserstr.,14.0,48.16105684599642,11.581553240593246,Parkplatz
opendata_ruhver_parkseiten_line.593,Kaiserstr.,37.0,48.161272688699164,11.578636932492335,Parkplatz
opendata_ruhver_parkseiten_line.594,Kaiserstr.,22.0,48.16118387573249,11.576271424864359,Parkplatz
opendata_ruhver_parkseiten_line.595,Kaiserstr.,22.0,48.16126800682519,11.576303406139374,Parkplatz
opendata_ruhver_parkseiten_line.596,Viktor-Scheffel-Str.,31.0,48.161934901913206,11.576683067852198,Parkplatz
opendata_ruhver_parkseiten_line.597,Viktor-Scheffel-Str.,32.0,48.16200044720917,11.576567648777065,Parkplatz
opendata_ruhver_parkseiten_line.598,Viktor-Scheffel-Str.,26.0,48.16201587591042,11.578489436856769,Parkplatz
opendata_ruhver_parkseiten_line.599,Viktor-Scheffel-Str.,26.0,48.16193468971265,11.57856890743678,Parkplatz
opendata_ruhver_parkseiten_line.600,Hohenzollernstr.,3.0,48.1597348958835,11.583387815510875,Parkplatz
opendata_ruhver_parkseiten_line.601,Hohenzollernstr.,9.0,48.15959085961971,11.583666762968821,Parkplatz
opendata_ruhver_parkseiten_line.602,Hohenzollernstr.,10.0,48.15993203785038,11.58118867093409,Parkplatz
opendata_ruhver_parkseiten_line.603,Kaiserstr.,22.0,48.160887327245916,11.582221338800279,Parkplatz
opendata_ruhver_parkseiten_line.604,Kaiserstr.,8.0,48.1611449095106,11.580134017473265,Parkplatz
opendata_ruhver_parkseiten_line.605,Hohenzollernstr.,6.0,48.15976851067409,11.582350662256925,Parkplatz
opendata_ruhver_parkseiten_line.606,Hohenzollernstr.,31.0,48.160008369595,11.578788150382449,Parkplatz
opendata_ruhver_parkseiten_line.607,Hohenzollernstr.,13.0,48.16026219947627,11.576554077891,Parkplatz
opendata_ruhver_parkseiten_line.608,Claude-Lorrain-Str.,35.0,48.12160486970453,11.57253370312672,Parkplatz
opendata_ruhver_parkseiten_line.609,Eduard-Schmid-Str.,36.0,48.12415303818235,11.575683316687085,Parkplatz
opendata_ruhver_parkseiten_line.610,Eduard-Schmid-Str.,18.0,48.12525202387651,11.57657489225129,Parkplatz
opendata_ruhver_parkseiten_line.611,Nikolaipl.,9.0,48.158729637871744,11.586672896665343,Parkplatz
opendata_ruhver_parkseiten_line.612,Trautenwolfstr.,16.0,48.15780445225598,11.58603004158448,Parkplatz
opendata_ruhver_parkseiten_line.613,Destouchesstr.,19.0,48.16461723794679,11.573127713168073,Parkplatz
opendata_ruhver_parkseiten_line.614,Marschallstr.,7.0,48.16357588901923,11.588458119876982,Parkplatz
opendata_ruhver_parkseiten_line.615,Fallmerayerstr.,3.0,48.16084529911413,11.572951924533614,Parkplatz
opendata_ruhver_parkseiten_line.616,Emanuelstr.,40.0,48.16136756858047,11.571140361347569,Parkplatz
opendata_ruhver_parkseiten_line.617,Emanuelstr.,34.0,48.16144036241539,11.57109269573778,Parkplatz
opendata_ruhver_parkseiten_line.618,Rankestr.,54.0,48.16219588052596,11.570132212537171,Parkplatz
opendata_ruhver_parkseiten_line.619,Zittelstr.,30.0,48.16191024877623,11.573034473179655,Parkplatz
opendata_ruhver_parkseiten_line.620,Apianstr.,14.0,48.16308254314893,11.572881324783811,Parkplatz
opendata_ruhver_parkseiten_line.621,Apianstr.,12.0,48.163070100477306,11.572996601526905,Parkplatz
opendata_ruhver_parkseiten_line.622,Belgradstr.,44.0,48.16176208212665,11.574678600489474,Parkplatz
opendata_ruhver_parkseiten_line.623,Belgradstr.,9.0,48.16084863496558,11.575094169763101,Parkplatz
opendata_ruhver_parkseiten_line.624,Belgradstr.,11.0,48.16148580729045,11.574983532879061,Parkplatz
opendata_ruhver_parkseiten_line.625,Belgradstr.,6.0,48.1620806885481,11.574881113453916,Parkplatz
opendata_ruhver_parkseiten_line.626,Belgradstr.,13.0,48.16298269576627,11.574540213991147,Parkplatz
opendata_ruhver_parkseiten_line.627,Belgradstr.,9.0,48.162899015189,11.574745612813475,Parkplatz
opendata_ruhver_parkseiten_line.628,Belgradstr.,15.0,48.16412099764303,11.574319011736318,Parkplatz
opendata_ruhver_parkseiten_line.629,Belgradstr.,16.0,48.16400131252486,11.57455988428002,Parkplatz
opendata_ruhver_parkseiten_line.630,Belgradstr.,22.0,48.16526325756576,11.574360282215086,Parkplatz
opendata_ruhver_parkseiten_line.631,Belgradstr.,11.0,48.16628793578824,11.574226085165181,Parkplatz
opendata_ruhver_parkseiten_line.632,Belgradstr.,20.0,48.16529890616306,11.574073491706692,Parkplatz
opendata_ruhver_parkseiten_line.633,Belgradstr.,13.0,48.16643179091636,11.573917374936013,Parkplatz
opendata_ruhver_parkseiten_line.634,Belgradstr.,12.0,48.16971877741396,11.573765535685062,Parkplatz
opendata_ruhver_parkseiten_line.635,Belgradstr.,47.0,48.168816227597475,11.573613501033796,Parkplatz
opendata_ruhver_parkseiten_line.636,Destouchesstr.,13.0,48.164939596367844,11.570594902529491,Parkplatz
opendata_ruhver_parkseiten_line.637,Wagmüllerstr.,13.0,48.142166614297075,11.58861952852008,Parkplatz
opendata_ruhver_parkseiten_line.638,Seitzstr.,14.0,48.14298121829068,11.585511769812946,Parkplatz
opendata_ruhver_parkseiten_line.639,Seitzstr.,17.0,48.141989513438,11.584958590229334,Parkplatz
opendata_ruhver_parkseiten_line.640,Pilotystr.,18.0,48.14221381634548,11.583949405269125,Parkplatz
opendata_ruhver_parkseiten_line.641,Sigmundstr.,11.0,48.14163525124048,11.584225417394574,Parkplatz
opendata_ruhver_parkseiten_line.642,Sigmundstr.,13.0,48.141563110256435,11.584093277917098,Parkplatz
opendata_ruhver_parkseiten_line.643,Christophstr.,14.0,48.14122455535953,11.584119803924164,Parkplatz
opendata_ruhver_parkseiten_line.644,Christophstr.,12.0,48.14137289908409,11.585170282706933,Parkplatz
opendata_ruhver_parkseiten_line.645,Christophstr.,13.0,48.141511765990494,11.585200724236646,Parkplatz
opendata_ruhver_parkseiten_line.646,Bruderstr.,8.0,48.14205142544082,11.585804409364,Parkplatz
opendata_ruhver_parkseiten_line.647,Bruderstr.,11.0,48.14204482216826,11.585945614529313,Parkplatz
opendata_ruhver_parkseiten_line.648,Bruderstr.,12.0,48.142696970466574,11.586448208694467,Parkplatz
opendata_ruhver_parkseiten_line.649,Bruderstr.,17.0,48.14278473305469,11.586781851470903,Parkplatz
opendata_ruhver_parkseiten_line.650,Unsöldstr.,6.0,48.14241075534205,11.585604847423497,Parkplatz
opendata_ruhver_parkseiten_line.651,Unsöldstr.,15.0,48.14252462157409,11.585614031522898,Parkplatz
opendata_ruhver_parkseiten_line.652,Clemensstr.,22.0,48.16382617208084,11.578872096439934,Parkplatz
opendata_ruhver_parkseiten_line.653,Bonner Pl.,7.0,48.166834914620544,11.579146214012201,Parkplatz
opendata_ruhver_parkseiten_line.654,Leopoldstr.,11.0,48.167942819213124,11.586399474279585,Parkplatz
opendata_ruhver_parkseiten_line.655,Leopoldstr.,5.0,48.16854254886042,11.586380248207238,Parkplatz
opendata_ruhver_parkseiten_line.656,Virchowstr.,12.0,48.16838614963494,11.587701222112894,Parkplatz
opendata_ruhver_parkseiten_line.657,Virchowstr.,11.0,48.16833505010376,11.587628290872278,Parkplatz
opendata_ruhver_parkseiten_line.658,Virchowstr.,11.0,48.16843228702071,11.588764140168928,Parkplatz
opendata_ruhver_parkseiten_line.659,Virchowstr.,13.0,48.16770950567757,11.590657583105267,Parkplatz
opendata_ruhver_parkseiten_line.660,Germaniastr.,13.0,48.16890819458133,11.588119928490379,Parkplatz
opendata_ruhver_parkseiten_line.661,Germaniastr.,34.0,48.16899307496991,11.588272364768393,Parkplatz
opendata_ruhver_parkseiten_line.662,Germaniastr.,14.0,48.167932002671705,11.588196063867597,Parkplatz
opendata_ruhver_parkseiten_line.663,Germaniastr.,6.0,48.16800247584398,11.588304209752287,Parkplatz
opendata_ruhver_parkseiten_line.664,Germaniastr.,35.0,48.16519863705714,11.587669462876105,Parkplatz
opendata_ruhver_parkseiten_line.665,Fuchsstr.,17.0,48.16599736107528,11.58869399641852,Parkplatz
opendata_ruhver_parkseiten_line.666,Ungererstr.,6.0,48.164328277377855,11.586982661369479,Parkplatz
opendata_ruhver_parkseiten_line.667,Potsdamer Str.,0.0,48.16733071011881,11.587329625527753,Parkplatz
opendata_ruhver_parkseiten_line.668,Potsdamer Str.,0.0,48.167418625932754,11.587286010548862,Parkplatz
opendata_ruhver_parkseiten_line.669,Unsöldstr.,43.0,48.14206399018436,11.587171879269746,Parkplatz
opendata_ruhver_parkseiten_line.670,Unsöldstr.,28.0,48.141981442196794,11.587075422709077,Parkplatz
opendata_ruhver_parkseiten_line.671,Wagmüllerstr.,17.0,48.14247518928475,11.58843291528661,Parkplatz
opendata_ruhver_parkseiten_line.672,Wagmüllerstr.,8.0,48.14151854924613,11.588658342529715,Parkplatz
opendata_ruhver_parkseiten_line.673,Alexandrastr.,18.0,48.14151868274836,11.589966525040017,Parkplatz
opendata_ruhver_parkseiten_line.674,Alexandrastr.,12.0,48.141441186301876,11.59004505175152,Parkplatz
opendata_ruhver_parkseiten_line.675,Oettingenstr.,26.0,48.14129840647434,11.591394280509649,Parkplatz
opendata_ruhver_parkseiten_line.676,Oettingenstr.,24.0,48.141458430647,11.591715110124518,Parkplatz
opendata_ruhver_parkseiten_line.677,Kolumbuspl.,11.0,48.11911928110528,11.577129391900328,Parkplatz
opendata_ruhver_parkseiten_line.678,Nockherstr.,3.0,48.11916866019004,11.57731470327844,Parkplatz
opendata_ruhver_parkseiten_line.679,Zeppelinstr.,28.0,48.12494455521243,11.580497180453502,Parkplatz
opendata_ruhver_parkseiten_line.680,Eduard-Schmid-Str.,9.0,48.12663616984771,11.578639312438222,Parkplatz
opendata_ruhver_parkseiten_line.681,Eduard-Schmid-Str.,11.0,48.12706736788639,11.579447097239193,Parkplatz
opendata_ruhver_parkseiten_line.682,Eduard-Schmid-Str.,6.0,48.127483163427605,11.580365323022065,Parkplatz
opendata_ruhver_parkseiten_line.683,Zeppelinstr.,20.0,48.12751505061292,11.583085809410754,Parkplatz
opendata_ruhver_parkseiten_line.684,Zeppelinstr.,36.0,48.12747719369221,11.583233804144465,Parkplatz
opendata_ruhver_parkseiten_line.685,Zeppelinstr.,16.0,48.12894607691849,11.584863917708958,Parkplatz
opendata_ruhver_parkseiten_line.686,Hiltenspergerstr.,15.0,48.160380903851575,11.566930654339888,Parkplatz
opendata_ruhver_parkseiten_line.687,Hiltenspergerstr.,5.0,48.16074308010554,11.566698507274145,Parkplatz
opendata_ruhver_parkseiten_line.688,Thierschstr.,12.0,48.13428613745127,11.58447913003593,Parkplatz
opendata_ruhver_parkseiten_line.689,Adelgundenstr.,20.0,48.136469732112594,11.586409122386332,Parkplatz
opendata_ruhver_parkseiten_line.690,Knöbelstr.,13.0,48.13706037015139,11.587144245482733,Parkplatz
opendata_ruhver_parkseiten_line.691,Knöbelstr.,12.0,48.13700421171426,11.587098479981536,Parkplatz
opendata_ruhver_parkseiten_line.692,Mariannenstr.,10.0,48.1358526713625,11.5867618092905,Parkplatz
opendata_ruhver_parkseiten_line.693,Auerfeldstr.,32.0,48.12374037183947,11.591050381727017,Parkplatz
opendata_ruhver_parkseiten_line.694,Ackerstr.,19.0,48.12502734633712,11.586786932824289,Parkplatz
opendata_ruhver_parkseiten_line.695,Bad-Kreuther-Str.,1.0,48.121381240571225,11.625224978816876,Parkplatz
opendata_ruhver_parkseiten_line.696,Bad-Kreuther-Str.,1.0,48.121372704337425,11.625258765242467,Parkplatz
opendata_ruhver_parkseiten_line.697,Welfenstr.,25.0,48.12267269012035,11.591812158496484,Parkplatz
opendata_ruhver_parkseiten_line.698,Tassilopl.,16.0,48.12311983623795,11.594008120585485,Parkplatz
opendata_ruhver_parkseiten_line.699,Tassilopl.,16.0,48.12304388566333,11.594180236060202,Parkplatz
opendata_ruhver_parkseiten_line.700,Tassilopl.,0.0,48.122242115994666,11.593565200194487,Parkplatz
opendata_ruhver_parkseiten_line.701,Kreittmayrstr.,6.0,48.15171100934944,11.55374372300058,Parkplatz
opendata_ruhver_parkseiten_line.702,Auerfeldstr.,10.0,48.12340880068264,11.595571411231514,Parkplatz
opendata_ruhver_parkseiten_line.703,Auerfeldstr.,4.0,48.123395312287236,11.593806609315733,Parkplatz
opendata_ruhver_parkseiten_line.704,Aurbacherstr.,13.0,48.12306349187824,11.5901630146348,Parkplatz
opendata_ruhver_parkseiten_line.705,Hochstr.,34.0,48.12718649228611,11.587296003304349,Parkplatz
opendata_ruhver_parkseiten_line.706,Hochstr.,24.0,48.129524421946584,11.588691861929844,Parkplatz
opendata_ruhver_parkseiten_line.707,Gallmayerstr.,4.0,48.12792628519734,11.590473333869742,Parkplatz
opendata_ruhver_parkseiten_line.708,Rablstr.,45.0,48.12801615831132,11.589024470782817,Parkplatz
opendata_ruhver_parkseiten_line.709,Senftlstr.,20.0,48.12319460478845,11.58852218629605,Parkplatz
opendata_ruhver_parkseiten_line.710,Weilerstr.,18.0,48.122742699479616,11.587604434352011,Parkplatz
opendata_ruhver_parkseiten_line.711,Regerstr.,18.0,48.12351561529383,11.587393361326612,Parkplatz
opendata_ruhver_parkseiten_line.712,Regerstr.,24.0,48.122329413420104,11.586504421073538,Parkplatz
opendata_ruhver_parkseiten_line.713,Pöppelstr.,18.0,48.12418380629008,11.586682585317284,Parkplatz
opendata_ruhver_parkseiten_line.714,Sammtstr.,10.0,48.126811284866235,11.584189261452053,Parkplatz
opendata_ruhver_parkseiten_line.715,Sammtstr.,13.0,48.126736853460464,11.584425757568981,Parkplatz
opendata_ruhver_parkseiten_line.716,Sammtstr.,4.0,48.12694431480422,11.584421522199722,Parkplatz
opendata_ruhver_parkseiten_line.717,Am Herrgottseck,5.0,48.12631570604932,11.585123991175498,Parkplatz
opendata_ruhver_parkseiten_line.718,Am Herrgottseck,8.0,48.126964409194166,11.585118732122123,Parkplatz
opendata_ruhver_parkseiten_line.719,Am Wageck,6.0,48.127645402046845,11.585007211201948,Parkplatz
opendata_ruhver_parkseiten_line.720,Franz-Prüller-Str.,23.0,48.12801813927948,11.585731312147356,Parkplatz
opendata_ruhver_parkseiten_line.721,Imma-Mack-Weg,20.0,48.12809131002537,11.58592245252942,Parkplatz
opendata_ruhver_parkseiten_line.722,Lilienstr.,12.0,48.1284545067139,11.585350192187816,Parkplatz
opendata_ruhver_parkseiten_line.723,Kolumbusstr.,1.0,48.12013917592967,11.576399430318558,Parkplatz
opendata_ruhver_parkseiten_line.724,Kolumbusstr.,1.0,48.12011518533108,11.576407220178996,Parkplatz
opendata_ruhver_parkseiten_line.725,Am Lilienberg,12.0,48.131210208896384,11.588970920598875,Parkplatz
opendata_ruhver_parkseiten_line.726,Paulanerpl.,16.0,48.12900689566613,11.587125068585458,Parkplatz
opendata_ruhver_parkseiten_line.727,Kolumbusstr.,1.0,48.12009119473198,11.576415010032601,Parkplatz
